year,section,section_name,totalrecords,spawn_index_tonnes,total_length,mean_width,spawn_date_xbar,spawn_date_sd,spawn_date_min,spawn_date_max,dive_survey_pct,latitude,longitude
1989,23,Cumshewa Inlet,5,111.9405148,1140,48.2,107.6,8.763560920082657,98,114,0,53.033493400000005,-131.9345428
1989,24,Laskeek Bay,27,3263.8066941317293,11075,13,118.51851851851852,4.940961992679706,107,121,3.7037037037037033,52.87441392592593,-131.92347714814815
1989,25,Skincuttle Inlet,3,3511.9332301352415,17590,54,81.66666666666667,11.547005383792516,75,95,100,52.293359333333335,-131.25916666666666
1990,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,2,Port Louis,8,6362.144989157031,17450,30.5,78,0,78,78,75,53.69177075,-132.96461825
1990,3,Rennell Sound,3,2136.1501036643645,9570,38.333333333333336,83.33333333333333,1.1547005383792517,82,84,66.66666666666666,53.33527766666666,-132.460926
1990,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,5,Englefield Bay,8,558.7693705619998,11590,7.625,95,0,95,95,0,53.0075,-132.278333
1990,6,Louscoone Inlet,2,1958.6171147885652,9200,67,96,0,96,96,100,52.194428,-131.237528
1990,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,21,Juan Perez Sound,8,15617.128129212895,32090,80,94,0,94,94,100,52.429482375,-131.33713225
1990,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,23,Cumshewa Inlet,3,441.6775023809052,3000,8.666666666666666,93,0,93,93,0,53.023333,-131.905278
1990,24,Laskeek Bay,4,6049.542757763825,13860,60.25,98,0,98,98,100,52.89409725,-131.8379165
1990,25,Skincuttle Inlet,2,1336.665427035393,8380,37,97,0,97,97,100,52.3885835,-131.28528649999998
1991,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,2,Port Louis,1,1947.447319175737,3900,66,80,NA,80,80,100,53.759722,-133.013333
1991,3,Rennell Sound,1,682.4296524958922,3600,38,94,NA,94,94,100,53.344722,-132.511944
1991,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,5,Englefield Bay,12,355.53017429999994,5050,13.916666666666668,115,0,115,115,0,53.0075,-132.278333
1991,6,Louscoone Inlet,3,772.7205298432127,10050,26,85,0,85,85,100,52.186563,-131.23483333333334
1991,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,21,Juan Perez Sound,5,11668.145044001056,15790,84.2,97,0,97,97,100,52.4407104,-131.306014
1991,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,23,Cumshewa Inlet,1,282.68837999999994,3600,10,91,NA,91,91,0,53.059167,-131.847778
1991,24,Laskeek Bay,6,2586.507950909369,21420,31,104,0,104,104,100,52.86426316666667,-131.81914033333334
1991,25,Skincuttle Inlet,2,894.0162901140925,4650,31.5,90,0,90,90,100,52.2674,-131.2525
1992,1,Tasu Sound & Gowgaia Bay,1,60.49163834007862,900,14,103,NA,103,103,100,52.820833,-132.061389
1992,2,Port Louis,3,1087.5486115860576,4000,22.666666666666668,87.66666666666667,2.8867513459481287,86,91,100,53.73944433333333,-132.99249966666665
1992,3,Rennell Sound,1,2158.826867831178,6300,59,96,NA,96,96,100,53.344722,-132.511944
1992,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,5,Englefield Bay,2,602.4121525881321,4020,40.5,97,0,97,97,100,53.0075,-132.278333
1992,6,Louscoone Inlet,3,999.7116003001108,9250,28.333333333333332,100,0,100,100,100,52.186563,-131.23483333333334
1992,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,21,Juan Perez Sound,5,4897.745298685575,14890,63.6,98,4.301162633521313,94,103,100,52.4407104,-131.306014
1992,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,23,Cumshewa Inlet,1,657.3166964313301,3800,84,107,NA,107,107,100,53.046111,-131.748889
1992,24,Laskeek Bay,2,2360.264176723668,9000,46,107.5,2.1213203435596424,106,109,100,52.869867,-131.783155
1992,25,Skincuttle Inlet,3,2152.7618750138154,8900,83,92.33333333333331,1.5275252316519468,91,94,100,52.385722333333334,-131.28639466666667
1993,1,Tasu Sound & Gowgaia Bay,2,23.68631859142009,2000,5,92,0,92,92,100,52.820833,-132.061389
1993,2,Port Louis,2,49.82291680239408,4250,6.5,81.5,7.7781745930520225,76,87,100,53.678332999999995,-132.9480555
1993,3,Rennell Sound,1,14.810170836664708,400,83,87,NA,87,87,100,53.344722,-132.511944
1993,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,5,Englefield Bay,1,0.6126731999999999,15,5,92,NA,92,92,0,53.0075,-132.278333
1993,6,Louscoone Inlet,3,277.6629439951172,3651,50.33333333333333,70,0,70,70,33.33333333333333,52.179155333333334,-131.23910733333332
1993,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,21,Juan Perez Sound,4,639.4632976318195,4850,37.75,88,0,88,88,100,52.432178750000006,-131.322785
1993,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,23,Cumshewa Inlet,1,73.00688232887865,1000,50,106,NA,106,106,0,53.059167,-131.847778
1993,24,Laskeek Bay,4,1512.2112194845322,16400,30,107,0,107,107,100,52.89520875,-131.93312475
1993,25,Skincuttle Inlet,9,4127.3830863566545,22050,50.333333333333336,94.66666666666669,14.551632210855248,83,114,100,52.339233666666665,-131.25254677777778
1994,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,2,Port Louis,2,173.78028276674968,3020,20.5,98,2.8284271247461903,96,100,100,53.6426385,-132.919028
1994,3,Rennell Sound,1,16.578963124080154,1260,NA,93,NA,93,93,100,53.344722,-132.511944
1994,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,5,Englefield Bay,1,57.87771584849772,1170,20,100,NA,100,100,100,53.0075,-132.278333
1994,6,Louscoone Inlet,5,67.03523355254471,1700,6.6,70.6,2.1908902300206643,69,73,0,52.1952512,-131.241498
1994,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,21,Juan Perez Sound,6,5231.242713252048,12390,55,90,NA,90,90,100,52.43758266666667,-131.31718766666663
1994,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,23,Cumshewa Inlet,2,594.0205626941673,5770,12.5,NA,NA,NA,NA,100,53.030833,-131.89166699999998
1994,24,Laskeek Bay,2,2379.121239525683,7160,40.5,NA,NA,NA,NA,100,52.88375,-131.8319445
1994,25,Skincuttle Inlet,11,4548.466450991007,13560,45,81.8,1.7888543819998317,80,84,72.72727272727273,52.30818063636364,-131.2602070909091
1995,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,2,Port Louis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,3,Rennell Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,21,Juan Perez Sound,3,1163.367351880966,4465,86.66666666666667,100,0,100,100,100,52.4075,-131.36416666666668
1995,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,23,Cumshewa Inlet,1,49.63129494004929,3580,11,115,NA,115,115,100,53.038333,-131.878056
1995,24,Laskeek Bay,2,107.68998987524174,2100,7.5,115,0,115,115,0,52.883056,-131.794722
1995,25,Skincuttle Inlet,7,3380.015594555047,12925,94.42857142857144,80.28571428571429,13.524228699070491,72,102,85.71428571428571,52.31792357142857,-131.26330557142856
1996,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,2,Port Louis,1,0,400,50,90,NA,90,90,0,53.698889,-132.950833
1996,3,Rennell Sound,1,0,0,NA,94,NA,94,94,0,53.344167,-132.472778
1996,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,5,Englefield Bay,1,0,0,NA,100,NA,100,100,0,52.975,-132.355556
1996,6,Louscoone Inlet,3,125.26710667795604,1085,33.333333333333336,77.33333333333333,15.01110699893027,60,86,33.33333333333333,52.180914666666666,-131.229185
1996,11,Masset Inlet,1,0,0,NA,NA,NA,NA,NA,0,53.660278,-132.528889
1996,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,21,Juan Perez Sound,4,920.1088617421368,8965,49,106.25,0.5,106,107,100,52.43919325,-131.3227355
1996,22,Skidegate Inlet,7,0,0,NA,NA,NA,NA,NA,0,53.23829214285714,-131.99271042857143
1996,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,24,Laskeek Bay,3,698.2268226775734,5850,37.666666666666664,111,5.196152422706632,108,117,100,52.87768533333333,-131.802037
1996,25,Skincuttle Inlet,6,5630.7539292859055,9675,125.25,91.16666666666669,2.0412414523193148,89,93,100,52.33655433333333,-131.29590933333333
1997,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,2,Port Louis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,3,Rennell Sound,1,0,6400,NA,NA,NA,NA,NA,0,53.402778,-132.654167
1997,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,6,Louscoone Inlet,1,52.298937051549366,1450,19,88,NA,88,88,100,52.1958,-131.237
1997,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,21,Juan Perez Sound,6,5483.627704406078,14200,65.16666666666667,96,3.9496835316263,91,100,100,52.42603616666667,-131.33682366666667
1997,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,24,Laskeek Bay,2,1240.9561139751622,4900,34.5,101.5,0.7071067811865476,101,102,100,52.8915105,-131.8680865
1997,25,Skincuttle Inlet,8,4000.7240095663665,15860,74.25,84,15.156328239856965,65,99,100,52.313179,-131.26232975
1998,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,2,Port Louis,2,150.7119907962611,2100,30,90,0,90,90,100,53.7,-132.9556945
1998,3,Rennell Sound,1,69.01940101660176,1750,8,93,NA,93,93,100,53.4875,-132.748611
1998,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,5,Englefield Bay,2,249.1773789305767,4550,18.5,94,0,94,94,100,53.00875,-132.2651385
1998,6,Louscoone Inlet,7,0,1825,30,NA,NA,NA,NA,0,52.19181128571429,-131.2351827142857
1998,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,21,Juan Perez Sound,13,6472.393153281882,25200,86,75.6923076923077,4.888500373062877,71,90,100,52.45994838461539,-131.42932223076923
1998,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,24,Laskeek Bay,2,3900.847277141563,11050,56,82,0,82,82,100,52.88375,-131.8319445
1998,25,Skincuttle Inlet,8,10248.546921099654,22100,91.875,73.625,2.5035688811888406,70,77,100,52.314784625,-131.252916625
1999,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,2,Port Louis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,3,Rennell Sound,1,0,1400,NA,NA,NA,NA,NA,0,53.301944,-132.4325
1999,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,6,Louscoone Inlet,2,43.64512230926952,1400,16.5,57,0,57,57,100,52.1833165,-131.233222
1999,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,21,Juan Perez Sound,7,4239.254225085896,16880,49.285714285714285,73.28571428571429,15.380878667079736,57,87,100,52.44440242857143,-131.41862771428572
1999,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,24,Laskeek Bay,2,837.0936929258644,4200,49,98,0,98,98,100,52.88375,-131.8319445
1999,25,Skincuttle Inlet,16,3851.029979721042,22050,54,77.9375,10.655006647894062,54,86,68.75,52.3206698125,-131.283805
2000,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,2,Port Louis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,3,Rennell Sound,2,288.3871168681485,3400,41.5,91,2.8284271247461903,89,93,100,53.325417,-132.574861
2000,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,21,Juan Perez Sound,13,3772.1431560627702,16075,88.72727272727273,86.07692307692308,8.460314596805668,67,93,100,52.50307569230769,-131.50652476923077
2000,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,24,Laskeek Bay,3,743.3775128786328,6700,41.666666666666664,89.33333333333333,18.475208614068023,68,100,100,52.889352,-131.83703699999998
2000,25,Skincuttle Inlet,4,825.4920740415428,4500,105.66666666666669,75.75,13.889444433333775,59,93,75,52.28753825,-131.26663050000002
2001,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,2,Port Louis,2,34.578687395026776,900,10,80,0,80,80,100,53.6479165,-132.9168055
2001,3,Rennell Sound,1,0,800,NA,80,NA,80,80,100,53.4875,-132.748611
2001,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,6,Louscoone Inlet,2,254.78340904174863,1750,29.5,58,0,58,58,100,52.194428,-131.237528
2001,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,21,Juan Perez Sound,17,10393.070958650367,23375,53.86666666666667,88.94117647058823,10.802028676568664,63,98,100,52.52253088235294,-131.52769164705882
2001,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,24,Laskeek Bay,3,1335.0071402550177,5050,42.333333333333336,97,24.24871130596428,69,111,100,52.889352,-131.83703699999998
2001,25,Skincuttle Inlet,7,1875.704980267305,9650,77.5,67.42857142857143,8.772250620700536,60,86,100,52.30462128571428,-131.27382371428573
2002,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,2,Port Louis,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,3,Rennell Sound,1,149.2785862550087,1150,15,77,NA,77,77,100,53.306667,-132.676944
2002,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,6,Louscoone Inlet,2,99.63926865574248,1300,22,61,0,61,61,50,52.194428,-131.237528
2002,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,21,Juan Perez Sound,7,915.133095703564,5800,51.333333333333336,86.85714285714286,11.866318882009022,72,109,42.857142857142854,52.446971857142856,-131.42939842857143
2002,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,24,Laskeek Bay,5,891.7736697833682,5550,56,83.8,24.772969139770066,52,109,80,52.8270734,-131.784076
2002,25,Skincuttle Inlet,2,379.0343800958184,3000,48,56,0,56,56,100,52.2674,-131.2525
2003,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,2,Port Louis,2,283.2324,2000,62.5,92,0,92,92,0,53.759722,-133.013333
2003,3,Rennell Sound,8,1078.6714894924105,7600,13.125,89,4.140393356054125,79,91,0,53.375659625,-132.59173575
2003,4,Cartwright Sound,4,100.0471401339845,460,6.25,107,0,107,107,0,53.16046125,-132.54105175
2003,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,21,Juan Perez Sound,5,1226.419168186715,4900,62.4,98.4,5.366563145999495,90,105,100,52.4647748,-131.45685360000002
2003,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,24,Laskeek Bay,7,1082.5921903461392,5490,29.333333333333332,87.16666666666667,19.35372487834491,64,111,50,52.86694942857143,-131.78044242857143
2003,25,Skincuttle Inlet,6,4992.699189482267,8200,88.66666666666667,87.5,16.93221781102523,53,96,83.33333333333334,52.304625333333334,-131.264735
2004,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,2,Port Louis,1,699.8409948782136,6600,31,86,NA,86,86,100,53.698889,-132.950833
2004,3,Rennell Sound,5,2284.867622236588,19800,27.8,89.6,0.8944271909999159,88,90,100,53.357,-132.5685554
2004,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,5,Englefield Bay,2,10.938091338,576,1.5,92,0,92,92,0,53.0413,-132.34195
2004,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,21,Juan Perez Sound,7,2245.0203723010013,12600,27.285714285714285,88.57142857142857,6.4770657671804575,74,92,100,52.46724871428572,-131.44978857142857
2004,22,Skidegate Inlet,1,150.79167709202343,2000,52,74,NA,74,74,100,53.251111,-132.058611
2004,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,24,Laskeek Bay,9,1632.4867502421496,11400,27.22222222222222,50.55555555555556,25.632553087388267,34,91,44.44444444444444,52.904348222222225,-131.86800055555554
2004,25,Skincuttle Inlet,13,1028.6627208,7375,24.615384615384617,71.07692307692308,21.46882056402392,45,88,0,52.276111,-131.265556
2005,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,2,Port Louis,2,22.62238992884491,1020,49,83.5,7.7781745930520225,78,89,100,53.639722,-132.9381945
2005,3,Rennell Sound,12,552.4677540342622,7175,27.25,84.25,10.24362329363093,76,97,41.66666666666667,53.338055749999995,-132.631759
2005,4,Cartwright Sound,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,5,Englefield Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,6,Louscoone Inlet,2,503.053854133335,2000,41,72,0,72,72,100,52.1833165,-131.243939
2005,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,12,Naden Harbour,5,159.32931808221963,4000,16,94,0,94,94,0,53.995,-132.616944
2005,21,Juan Perez Sound,4,1111.18422968477,8450,75.5,91.5,7.895146188218008,82,98,100,52.4555555,-131.43993025
2005,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,24,Laskeek Bay,8,791.5813168243874,8300,21.75,73.625,21.00977663578826,57,107,50,52.873264250000005,-131.80506925
2005,25,Skincuttle Inlet,10,1207.9825797928625,3630,29.6,49.6,11.384199576606166,46,82,10,52.325278,-131.316944
2006,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,2,Port Louis,12,925.44685591875,7350,17.666666666666668,93.25,1.5447859516333116,92,95,0,53.65641191666667,-132.92247675
2006,3,Rennell Sound,10,231.0180481517901,8200,20.5,91.1,4.094712037087183,88,97,0,53.3295,-132.577944
2006,4,Cartwright Sound,3,589.17467525,3100,16.666666666666668,97,0,97,97,0,53.159226,-132.567421
2006,5,Englefield Bay,2,82.5428664,2900,8,97,0,97,97,0,53.0075,-132.278333
2006,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,21,Juan Perez Sound,17,1800.8470191199997,9520,35,89.17647058823529,3.358483551352587,86,94,0,52.467774647058825,-131.40901070588237
2006,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,24,Laskeek Bay,19,1123.1304022772906,17100,16.894736842105264,87.78947368421052,13.306552050977746,60,98,0,52.831228,-131.74080394736842
2006,25,Skincuttle Inlet,10,1173.1325288166302,3750,30.8,75.5,14.230249470757707,62,89,0,52.296339,-131.277472
2007,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,2,Port Louis,14,511.296466228782,5060,10.071428571428571,96.85714285714286,5.894680037733409,87,106,0,53.66958307142857,-132.94075407142856
2007,3,Rennell Sound,18,718.914329513,5602,8.722222222222221,80.44444444444444,15.263267024508156,62,94,0,53.38638883333333,-132.61850294444446
2007,4,Cartwright Sound,4,178.915760625,1300,16.25,94,0,94,94,0,53.159226,-132.567421
2007,5,Englefield Bay,6,59.56764007499999,650,12.333333333333334,89,0,89,89,0,53.01,-132.251944
2007,6,Louscoone Inlet,1,101.87908799999998,800,4,70,NA,70,70,0,52.1958,-131.258434
2007,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,21,Juan Perez Sound,20,3290.7174543735,11203,20.55,90.2,0.6155870112510923,90,92,0,52.41303225,-131.40633985
2007,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,24,Laskeek Bay,9,1552.3076773626997,9250,19.88888888888889,91.55555555555556,16.233538670843696,49,98,11.11111111111111,52.74435177777778,-131.62577155555556
2007,25,Skincuttle Inlet,22,4491.2112809114315,11230,18.272727272727273,80.45454545454545,11.599373023808424,65,89,9.090909090909092,52.318265181818184,-131.3045095
2008,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,2,Port Louis,16,1009.719614175,7950,20.625,86.5625,1.75,85,90,0,53.653610875,-132.93185768749998
2008,3,Rennell Sound,14,598.7280889499999,4200,22.142857142857142,85.85714285714286,6.162631092157145,79,91,0,53.35404764285714,-132.6130355
2008,4,Cartwright Sound,5,203.43586199999996,2150,12.2,96,0,96,96,0,53.1612024,-132.52523019999998
2008,5,Englefield Bay,4,187.721658,1650,13.75,100,0,100,100,0,53.01,-132.251944
2008,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,21,Juan Perez Sound,8,1830.4169227536593,10490,36.375,103.875,3.181980515339464,96,105,100,52.416493125,-131.393715375
2008,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,23,Cumshewa Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,24,Laskeek Bay,6,1047.4003526609256,8560,30.666666666666668,92,10.788883167408942,78,105,100,52.910093,-131.866759
2008,25,Skincuttle Inlet,4,1335.339789753555,4720,76.5,91.25,16.00781059358212,75,105,100,52.31515875,-131.28708475000002
2009,1,Tasu Sound & Gowgaia Bay,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,2,Port Louis,22,2758.6778586438913,22765,17.136363636363637,84.63636363636364,8.214652730366604,82,110,9.090909090909092,53.68993677272727,-132.949558
2009,3,Rennell Sound,7,61.59063790989803,2436,12.833333333333334,87.16666666666667,5.307227776030219,85,98,0,53.35833357142857,-132.6974202857143
2009,4,Cartwright Sound,5,42.84078651571644,1058,13.6,97.4,7.602631123499285,94,111,0,53.159226,-132.567421
2009,5,Englefield Bay,3,7.677843050944438,686,16.666666666666668,97,0,97,97,0,53.0075,-132.278333
2009,6,Louscoone Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,11,Masset Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,12,Naden Harbour,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,21,Juan Perez Sound,14,3422.8056929158547,25755,33.1,103.71428571428572,8.570329599878258,92,113,57.14285714285714,52.455256285714285,-131.4328295
2009,22,Skidegate Inlet,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
